,emotion,voc_channel,modality,intensity,actors,phrase,path
1255,surprised,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_21\03-01-08-01-02-02-21.wav
1256,surprised,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_21\03-01-08-02-01-01-21.wav
1257,surprised,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_21\03-01-08-02-01-02-21.wav
1258,surprised,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_21\03-01-08-02-02-01-21.wav
1259,surprised,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_21\03-01-08-02-02-02-21.wav
1260,neutral,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-01-01-01-01-22.wav
1261,neutral,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-01-01-01-02-22.wav
1262,neutral,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-01-01-02-01-22.wav
1263,neutral,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-01-01-02-02-22.wav
1264,calm,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-01-01-01-22.wav
1265,calm,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-01-01-02-22.wav
1266,calm,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-01-02-01-22.wav
1267,calm,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-01-02-02-22.wav
1268,calm,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-02-01-01-22.wav
1269,calm,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-02-01-02-22.wav
1270,calm,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-02-02-01-22.wav
1271,calm,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-02-02-02-02-22.wav
1272,happy,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-01-01-01-22.wav
1273,happy,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-01-01-02-22.wav
1274,happy,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-01-02-01-22.wav
1275,happy,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-01-02-02-22.wav
1276,happy,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-02-01-01-22.wav
1277,happy,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-02-01-02-22.wav
1278,happy,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-02-02-01-22.wav
1279,happy,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-03-02-02-02-22.wav
1280,sad,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-01-01-01-22.wav
1281,sad,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-01-01-02-22.wav
1282,sad,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-01-02-01-22.wav
1283,sad,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-01-02-02-22.wav
1284,sad,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-02-01-01-22.wav
1285,sad,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-02-01-02-22.wav
1286,sad,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-02-02-01-22.wav
1287,sad,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-04-02-02-02-22.wav
1288,angry,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-01-01-01-22.wav
1289,angry,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-01-01-02-22.wav
1290,angry,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-01-02-01-22.wav
1291,angry,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-01-02-02-22.wav
1292,angry,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-02-01-01-22.wav
1293,angry,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-02-01-02-22.wav
1294,angry,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-02-02-01-22.wav
1295,angry,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-05-02-02-02-22.wav
1296,fearful,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-01-01-01-22.wav
1297,fearful,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-01-01-02-22.wav
1298,fearful,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-01-02-01-22.wav
1299,fearful,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-01-02-02-22.wav
1300,fearful,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-02-01-01-22.wav
1301,fearful,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-02-01-02-22.wav
1302,fearful,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-02-02-01-22.wav
1303,fearful,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-06-02-02-02-22.wav
1304,disgust,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-01-01-01-22.wav
1305,disgust,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-01-01-02-22.wav
1306,disgust,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-01-02-01-22.wav
1307,disgust,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-01-02-02-22.wav
1308,disgust,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-02-01-01-22.wav
1309,disgust,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-02-01-02-22.wav
1310,disgust,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-02-02-01-22.wav
1311,disgust,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-07-02-02-02-22.wav
1312,surprised,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-01-01-01-22.wav
1313,surprised,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-01-01-02-22.wav
1314,surprised,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-01-02-01-22.wav
1315,surprised,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-01-02-02-22.wav
1316,surprised,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-02-01-01-22.wav
1317,surprised,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-02-01-02-22.wav
1318,surprised,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-02-02-01-22.wav
1319,surprised,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_22\03-01-08-02-02-02-22.wav
1320,neutral,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-01-01-01-01-23.wav
1321,neutral,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-01-01-01-02-23.wav
1322,neutral,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-01-01-02-01-23.wav
1323,neutral,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-01-01-02-02-23.wav
1324,calm,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-01-01-01-23.wav
1325,calm,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-01-01-02-23.wav
1326,calm,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-01-02-01-23.wav
1327,calm,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-01-02-02-23.wav
1328,calm,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-02-01-01-23.wav
1329,calm,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-02-01-02-23.wav
1330,calm,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-02-02-01-23.wav
1331,calm,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-02-02-02-02-23.wav
1332,happy,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-01-01-01-23.wav
1333,happy,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-01-01-02-23.wav
1334,happy,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-01-02-01-23.wav
1335,happy,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-01-02-02-23.wav
1336,happy,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-02-01-01-23.wav
1337,happy,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-02-01-02-23.wav
1338,happy,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-02-02-01-23.wav
1339,happy,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-03-02-02-02-23.wav
1340,sad,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-01-01-01-23.wav
1341,sad,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-01-01-02-23.wav
1342,sad,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-01-02-01-23.wav
1343,sad,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-01-02-02-23.wav
1344,sad,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-02-01-01-23.wav
1345,sad,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-02-01-02-23.wav
1346,sad,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-02-02-01-23.wav
1347,sad,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-04-02-02-02-23.wav
1348,angry,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-01-01-01-23.wav
1349,angry,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-01-01-02-23.wav
1350,angry,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-01-02-01-23.wav
1351,angry,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-01-02-02-23.wav
1352,angry,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-02-01-01-23.wav
1353,angry,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-02-01-02-23.wav
1354,angry,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-02-02-01-23.wav
1355,angry,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_23\03-01-05-02-02-02-23.wav
